employee,device,credential,event_time,shift_date,event_source,location,confidence,notes
,"#2 - H FINISHING",0110656696,"2026-01-14 02:04:00",2026-01-14,device,,,
,"#3 - F MAIN ENTRY",0548835166,"2026-01-13 14:05:00",2026-01-13,device,,,
,"#3 - F MAIN ENTRY",0618195350,"2026-01-13 14:54:00",2026-01-13,device,,,
,"#3 - F MAIN ENTRY",0795656704,"2026-01-13 15:40:00",2026-01-13,device,,,
,"#3 - F MAIN ENTRY",0110668804,"2026-01-13 16:51:00",2026-01-13,device,,,
,"#3 - F MAIN ENTRY",0795656704,"2026-01-14 00:50:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0812721867,"2026-01-13 14:19:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0110663542,"2026-01-13 14:19:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0906298727,"2026-01-13 14:41:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0953148922,"2026-01-13 14:41:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0857396216,"2026-01-13 14:50:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0110656690,"2026-01-13 15:04:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0299990301,"2026-01-13 15:04:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0555482073,"2026-01-13 15:07:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0110656694,"2026-01-13 15:10:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0110656706,"2026-01-13 15:11:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0110676337,"2026-01-13 15:11:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0110656705,"2026-01-13 15:12:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0953151488,"2026-01-13 15:12:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0110676331,"2026-01-13 15:12:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-01-13 15:12:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0906354095,"2026-01-13 15:13:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0110668803,"2026-01-13 15:13:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0110656697,"2026-01-13 15:13:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0172645968,"2026-01-13 15:56:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0172648530,"2026-01-13 16:00:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0299987869,"2026-01-13 16:06:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0953150463,"2026-01-13 16:09:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0857397893,"2026-01-13 16:27:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0857392519,"2026-01-13 17:46:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0172645846,"2026-01-13 18:10:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0172645846,"2026-01-13 18:10:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0110676325,"2026-01-13 20:08:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0299990301,"2026-01-13 20:08:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0172645968,"2026-01-13 20:09:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0299987869,"2026-01-13 20:09:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0953144462,"2026-01-13 20:09:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0172648530,"2026-01-13 20:09:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0110656690,"2026-01-13 20:11:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0906298727,"2026-01-13 20:31:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0953144462,"2026-01-13 20:33:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0110676325,"2026-01-13 20:35:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0299990301,"2026-01-13 20:39:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0172648530,"2026-01-13 20:39:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0299987869,"2026-01-13 20:39:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0172645968,"2026-01-13 20:41:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0110656690,"2026-01-13 20:41:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0953144462,"2026-01-13 23:06:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0110676325,"2026-01-13 23:11:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0812721867,"2026-01-13 23:16:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0110663542,"2026-01-13 23:16:00",2026-01-13,device,,,
,"#5 - H PRESSROOM",0857396216,"2026-01-14 00:21:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0172648530,"2026-01-14 01:28:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0172648530,"2026-01-14 01:28:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0172645968,"2026-01-14 01:28:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0555482073,"2026-01-14 01:29:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0299987869,"2026-01-14 01:30:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0906298727,"2026-01-14 02:20:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0299990301,"2026-01-14 02:20:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0953148922,"2026-01-14 02:20:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656690,"2026-01-14 02:20:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0906354095,"2026-01-14 05:46:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656697,"2026-01-14 06:00:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110668803,"2026-01-14 06:02:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656705,"2026-01-14 06:08:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0172645846,"2026-01-14 06:09:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110676331,"2026-01-14 06:09:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0318343163,"2026-01-14 06:09:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0953151488,"2026-01-14 06:10:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656694,"2026-01-14 06:11:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0857397893,"2026-01-14 06:16:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656706,"2026-01-14 06:22:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656704,"2026-01-14 06:38:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0795641547,"2026-01-14 06:38:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656699,"2026-01-14 06:38:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-01-14 06:41:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0253505429,"2026-01-14 06:43:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656693,"2026-01-14 06:51:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110676337,"2026-01-14 07:03:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0953156594,"2026-01-14 07:07:00",2026-01-14,device,,,
,"#6 - H DIE",0110661776,"2026-01-13 14:37:00",2026-01-13,device,,,
,"#6 - H DIE",0608478978,"2026-01-13 14:49:00",2026-01-13,device,,,
,"#6 - H DIE",0110656691,"2026-01-13 15:40:00",2026-01-13,device,,,
,"#6 - H DIE",0110657883,"2026-01-13 15:58:00",2026-01-13,device,,,
,"#6 - H DIE",0110657891,"2026-01-13 16:00:00",2026-01-13,device,,,
,"#6 - H DIE",0110661794,"2026-01-13 16:00:00",2026-01-13,device,,,
,"#6 - H DIE",0110676355,"2026-01-13 16:01:00",2026-01-13,device,,,
,"#6 - H DIE",0110661776,"2026-01-14 01:14:00",2026-01-14,device,,,
,"#6 - H DIE",0110656691,"2026-01-14 06:04:00",2026-01-14,device,,,
,"#6 - H DIE",0608478978,"2026-01-14 06:08:00",2026-01-14,device,,,
,"#6 - H DIE",0110676355,"2026-01-14 06:25:00",2026-01-14,device,,,
,"#6 - H DIE",0110661794,"2026-01-14 06:29:00",2026-01-14,device,,,
,"#6 - H DIE",0110657862,"2026-01-14 06:30:00",2026-01-14,device,,,
,"#6 - H DIE",0110657891,"2026-01-14 06:31:00",2026-01-14,device,,,
,"#7 - H  SOUTHPRESS",0110663558,"2026-01-13 17:54:00",2026-01-13,device,,,
,"#7 - H  SOUTHPRESS",0110656721,"2026-01-13 17:56:00",2026-01-13,device,,,
,"#7 - H  SOUTHPRESS",0110656721,"2026-01-14 05:54:00",2026-01-14,device,,,
,"#7 - H  SOUTHPRESS",0110663558,"2026-01-14 05:59:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0110662956,"2026-01-14 09:01:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0361572962,"2026-01-14 10:57:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0110187001,"2026-01-14 10:57:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0110657873,"2026-01-14 10:57:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0110678888,"2026-01-14 10:57:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0110678889,"2026-01-14 10:57:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0548836178,"2026-01-14 10:57:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0110678891,"2026-01-14 10:57:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0548834526,"2026-01-14 10:58:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0110662942,"2026-01-14 10:58:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0360154196,"2026-01-14 10:59:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0361162048,"2026-01-14 11:01:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0110187001,"2026-01-14 11:26:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0110657873,"2026-01-14 11:27:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0361572962,"2026-01-14 11:27:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0548836178,"2026-01-14 11:27:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0110678891,"2026-01-14 11:28:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0110678888,"2026-01-14 11:28:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0548834526,"2026-01-14 11:28:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0360154196,"2026-01-14 11:29:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0110662956,"2026-01-14 11:29:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0110662942,"2026-01-14 11:30:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0110678889,"2026-01-14 11:30:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0361162048,"2026-01-14 11:30:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0608478882,"2026-01-14 14:56:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0110187001,"2026-01-14 15:57:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0361572962,"2026-01-14 15:57:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0906330943,"2026-01-14 15:57:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0795641386,"2026-01-14 15:57:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0953153513,"2026-01-14 15:57:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0110662956,"2026-01-14 15:58:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0110678888,"2026-01-14 15:58:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0548836178,"2026-01-14 15:58:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0110657873,"2026-01-14 15:59:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0110678889,"2026-01-14 16:00:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0110678891,"2026-01-14 16:00:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0360154196,"2026-01-14 16:00:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0548834526,"2026-01-14 16:00:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0361162048,"2026-01-14 16:02:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0110662942,"2026-01-14 16:02:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0795641386,"2026-01-14 19:55:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0906330943,"2026-01-14 19:55:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0953153513,"2026-01-14 19:55:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0608478882,"2026-01-14 19:56:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0795641386,"2026-01-14 20:27:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0906330943,"2026-01-14 20:27:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0608478882,"2026-01-14 20:28:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0953153513,"2026-01-14 20:29:00",2026-01-14,device,,,
,"#1 - H FULFILLMENT",0953153513,"2026-01-15 01:25:00",2026-01-15,device,,,
,"#1 - H FULFILLMENT",0795641386,"2026-01-15 01:25:00",2026-01-15,device,,,
,"#1 - H FULFILLMENT",0906330943,"2026-01-15 01:26:00",2026-01-15,device,,,
,"#1 - H FULFILLMENT",0608478882,"2026-01-15 01:30:00",2026-01-15,device,,,
,"#1 - H FULFILLMENT",0110678889,"2026-01-15 06:01:00",2026-01-15,device,,,
,"#1 - H FULFILLMENT",0110657873,"2026-01-15 06:25:00",2026-01-15,device,,,
,"#1 - H FULFILLMENT",0548836178,"2026-01-15 06:25:00",2026-01-15,device,,,
,"#1 - H FULFILLMENT",0361572962,"2026-01-15 06:26:00",2026-01-15,device,,,
,"#1 - H FULFILLMENT",0110678888,"2026-01-15 06:26:00",2026-01-15,device,,,
,"#1 - H FULFILLMENT",0361162048,"2026-01-15 06:26:00",2026-01-15,device,,,
,"#1 - H FULFILLMENT",0110662942,"2026-01-15 06:28:00",2026-01-15,device,,,
,"#1 - H FULFILLMENT",0360154196,"2026-01-15 06:28:00",2026-01-15,device,,,
,"#1 - H FULFILLMENT",0110662956,"2026-01-15 06:29:00",2026-01-15,device,,,
,"#1 - H FULFILLMENT",0110678891,"2026-01-15 06:29:00",2026-01-15,device,,,
,"#1 - H FULFILLMENT",0110187001,"2026-01-15 06:29:00",2026-01-15,device,,,
,"#1 - H FULFILLMENT",0548834526,"2026-01-15 06:29:00",2026-01-15,device,,,
,"#2 - H FINISHING",0608489578,"2026-01-14 15:20:00",2026-01-14,device,,,
,"#2 - H FINISHING",0110656696,"2026-01-14 15:20:00",2026-01-14,device,,,
,"#2 - H FINISHING",0110656696,"2026-01-14 20:02:00",2026-01-14,device,,,
,"#2 - H FINISHING",0608489578,"2026-01-14 20:02:00",2026-01-14,device,,,
,"#2 - H FINISHING",0110656696,"2026-01-14 20:24:00",2026-01-14,device,,,
,"#2 - H FINISHING",0608489578,"2026-01-14 20:24:00",2026-01-14,device,,,
,"#2 - H FINISHING",0608489578,"2026-01-15 02:31:00",2026-01-15,device,,,
,"#2 - H FINISHING",0110656696,"2026-01-15 02:32:00",2026-01-15,device,,,
,"#3 - F MAIN ENTRY",0110668804,"2026-01-14 07:11:00",2026-01-14,device,,,
,"#3 - F MAIN ENTRY",0618195350,"2026-01-14 07:17:00",2026-01-14,device,,,
,"#3 - F MAIN ENTRY",0548835166,"2026-01-14 07:23:00",2026-01-14,device,,,
,"#3 - F MAIN ENTRY",0618195350,"2026-01-14 10:50:00",2026-01-14,device,,,
,"#3 - F MAIN ENTRY",0618195350,"2026-01-14 11:08:00",2026-01-14,device,,,
,"#3 - F MAIN ENTRY",0110668804,"2026-01-14 11:49:00",2026-01-14,device,,,
,"#3 - F MAIN ENTRY",0110668804,"2026-01-14 12:41:00",2026-01-14,device,,,
,"#3 - F MAIN ENTRY",0548835166,"2026-01-14 14:27:00",2026-01-14,device,,,
,"#3 - F MAIN ENTRY",0618195350,"2026-01-14 14:51:00",2026-01-14,device,,,
,"#3 - F MAIN ENTRY",0795656704,"2026-01-14 15:36:00",2026-01-14,device,,,
,"#3 - F MAIN ENTRY",0110668804,"2026-01-14 16:56:00",2026-01-14,device,,,
,"#3 - F MAIN ENTRY",0795656704,"2026-01-14 22:12:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0953150463,"2026-01-14 07:41:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0857392519,"2026-01-14 08:07:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0953156594,"2026-01-14 11:08:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0172645846,"2026-01-14 11:09:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656694,"2026-01-14 11:09:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0953150463,"2026-01-14 11:09:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0795641547,"2026-01-14 11:09:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656699,"2026-01-14 11:09:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0318343163,"2026-01-14 11:09:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110676331,"2026-01-14 11:10:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656704,"2026-01-14 11:10:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-01-14 11:10:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656693,"2026-01-14 11:10:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656705,"2026-01-14 11:10:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0253505429,"2026-01-14 11:10:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656697,"2026-01-14 11:11:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110668803,"2026-01-14 11:11:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0953151488,"2026-01-14 11:12:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656706,"2026-01-14 11:14:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110676337,"2026-01-14 11:14:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0906354095,"2026-01-14 11:37:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0906354095,"2026-01-14 11:37:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656699,"2026-01-14 11:38:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110668803,"2026-01-14 11:38:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0172645846,"2026-01-14 11:39:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0795641547,"2026-01-14 11:39:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656704,"2026-01-14 11:39:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656704,"2026-01-14 11:40:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0953156594,"2026-01-14 11:41:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0253505429,"2026-01-14 11:41:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-01-14 11:41:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0318343163,"2026-01-14 11:41:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110676331,"2026-01-14 11:41:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656705,"2026-01-14 11:41:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110676337,"2026-01-14 11:41:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656693,"2026-01-14 11:42:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656706,"2026-01-14 11:42:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656694,"2026-01-14 11:42:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0953151488,"2026-01-14 11:43:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0953150463,"2026-01-14 11:46:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110676325,"2026-01-14 11:59:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0953144462,"2026-01-14 12:06:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0812721867,"2026-01-14 14:20:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110663542,"2026-01-14 14:22:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0953148922,"2026-01-14 14:31:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0857396216,"2026-01-14 14:47:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656690,"2026-01-14 15:05:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0299990301,"2026-01-14 15:06:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0555482073,"2026-01-14 15:09:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0253505429,"2026-01-14 15:11:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656694,"2026-01-14 15:11:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-01-14 15:12:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0906354095,"2026-01-14 15:13:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110668803,"2026-01-14 15:27:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110676337,"2026-01-14 15:32:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0318343163,"2026-01-14 15:33:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656706,"2026-01-14 15:34:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110676331,"2026-01-14 15:34:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110676331,"2026-01-14 15:34:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656705,"2026-01-14 15:34:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0953151488,"2026-01-14 15:34:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656693,"2026-01-14 15:34:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0795641547,"2026-01-14 15:35:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656699,"2026-01-14 15:35:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656704,"2026-01-14 15:36:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0299987869,"2026-01-14 15:38:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0953150463,"2026-01-14 16:03:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0172648527,"2026-01-14 16:07:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0172648530,"2026-01-14 16:08:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0172648527,"2026-01-14 16:12:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0857397893,"2026-01-14 16:16:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0172645968,"2026-01-14 16:20:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0953156594,"2026-01-14 16:47:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0172648530,"2026-01-14 17:28:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0172648530,"2026-01-14 17:28:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0857392519,"2026-01-14 17:47:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0172645846,"2026-01-14 18:10:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0299990301,"2026-01-14 20:05:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0299987869,"2026-01-14 20:09:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110676325,"2026-01-14 20:11:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0172645968,"2026-01-14 20:12:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656690,"2026-01-14 20:13:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0953144462,"2026-01-14 20:16:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110676325,"2026-01-14 20:32:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0953144462,"2026-01-14 20:36:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0299990301,"2026-01-14 20:39:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0299987869,"2026-01-14 20:39:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110656690,"2026-01-14 20:40:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0172645968,"2026-01-14 20:43:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0812721867,"2026-01-14 23:18:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110663542,"2026-01-14 23:18:00",2026-01-14,device,,,
,"#5 - H PRESSROOM",0110676325,"2026-01-15 00:20:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0953144462,"2026-01-15 00:22:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0299987869,"2026-01-15 01:10:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0172645968,"2026-01-15 01:10:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0555482073,"2026-01-15 01:15:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0110656690,"2026-01-15 01:29:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0299990301,"2026-01-15 01:29:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0953148922,"2026-01-15 02:46:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0906354095,"2026-01-15 05:52:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0110668803,"2026-01-15 05:58:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0110656704,"2026-01-15 06:03:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0857397893,"2026-01-15 06:03:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0172645846,"2026-01-15 06:08:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0318343163,"2026-01-15 06:08:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0110676331,"2026-01-15 06:10:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0110656694,"2026-01-15 06:11:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0953151488,"2026-01-15 06:11:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0110676337,"2026-01-15 06:14:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0110656706,"2026-01-15 06:17:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0110656699,"2026-01-15 06:27:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0110661370,"2026-01-15 06:35:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0172651946,"2026-01-15 06:36:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-01-15 06:39:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0618196204,"2026-01-15 06:41:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0110656693,"2026-01-15 06:42:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0110676327,"2026-01-15 07:02:00",2026-01-15,device,,,
,"#5 - H PRESSROOM",0953156594,"2026-01-15 07:09:00",2026-01-15,device,,,
,"#6 - H DIE",0110657862,"2026-01-14 10:59:00",2026-01-14,device,,,
,"#6 - H DIE",0110657891,"2026-01-14 11:01:00",2026-01-14,device,,,
,"#6 - H DIE",0110676355,"2026-01-14 11:01:00",2026-01-14,device,,,
